MaNV,NgayThang,Nam,PhongBan,ChucDanh,ThucTeNghiViec,XacSuatNghiViec,DuDoanNghiViec,NguongDuDoan
764,2025-01-01,2025,Human Resources,HR Executive,0,0.0681453768038482,0,0.2
766,2025-01-01,2025,Finance,Internal Auditor,0,0.11397627643115008,0,0.2
768,2025-01-01,2025,Sales,Sales Supervisor,0,0.06978233034571063,0,0.2
770,2025-01-01,2025,Information Technology,System Administrator,0,0.06978233034571063,0,0.2
771,2025-01-01,2025,Finance,Internal Auditor,0,0.0935672514619883,0,0.2
773,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.3035143769968051,1,0.2
775,2025-01-01,2025,Finance,Accountant,0,0.06978233034571063,0,0.2
776,2025-01-01,2025,Marketing,Marketing Executive,0,0.03574033552151714,0,0.2
777,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.05102040816326531,0,0.2
779,2025-01-01,2025,Finance,Finance Manager,1,0.3035143769968051,1,0.2
784,2025-01-01,2025,Sales,Sales Executive,0,0.3333333333333333,1,0.2
786,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.0935672514619883,0,0.2
787,2025-01-01,2025,Finance,Financial Analyst,0,0.05102040816326531,0,0.2
789,2025-01-01,2025,Sales,Sales Representative,0,0.12382739212007504,0,0.2
790,2025-01-01,2025,Marketing,Content Specialist,0,0.0,0,0.2
791,2025-01-01,2025,Sales,Sales Supervisor,0,0.12382739212007504,0,0.2
792,2025-01-01,2025,Information Technology,Data Analyst,0,0.12827225130890052,0,0.2
796,2025-01-01,2025,Information Technology,Software Engineer,0,0.1956521739130435,0,0.2
798,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
799,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.2242152466367713,1,0.2
800,2025-01-01,2025,Marketing,Marketing Manager,0,0.11397627643115008,0,0.2
802,2025-01-01,2025,Marketing,Marketing Executive,0,0.21639344262295082,1,0.2
803,2025-01-01,2025,Finance,Financial Analyst,0,0.1956521739130435,0,0.2
804,2025-01-01,2025,Information Technology,QA Engineer,0,0.05102040816326531,0,0.2
805,2025-01-01,2025,Information Technology,Software Engineer,0,0.07101167315175097,0,0.2
811,2025-01-01,2025,Operations,Procurement Specialist,0,0.1610337972166998,0,0.2
813,2025-01-01,2025,Sales,Account Manager,0,0.05102040816326531,0,0.2
815,2025-01-01,2025,Sales,Sales Supervisor,0,0.13513513513513514,0,0.2
816,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.11397627643115008,0,0.2
818,2025-01-01,2025,Finance,Financial Analyst,0,0.0681453768038482,0,0.2
819,2025-01-01,2025,Sales,Sales Executive,0,0.05102040816326531,0,0.2
820,2025-01-01,2025,Information Technology,QA Engineer,0,0.11397627643115008,0,0.2
821,2025-01-01,2025,Human Resources,HR Executive,0,0.07101167315175097,0,0.2
824,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.06978233034571063,0,0.2
825,2025-01-01,2025,Human Resources,HR Manager,0,0.11397627643115008,0,0.2
826,2025-01-01,2025,Operations,Operations Executive,1,0.0935672514619883,0,0.2
832,2025-01-01,2025,Human Resources,C&B Specialist,0,0.0935672514619883,0,0.2
835,2025-01-01,2025,Human Resources,Recruiter,0,0.0935672514619883,0,0.2
836,2025-01-01,2025,Human Resources,Recruiter,0,0.0681453768038482,0,0.2
837,2025-01-01,2025,Finance,Finance Manager,0,0.40318302387267907,1,0.2
842,2025-01-01,2025,Human Resources,C&B Specialist,1,0.29411764705882354,1,0.2
845,2025-01-01,2025,Sales,Account Manager,0,0.19791666666666666,0,0.2
846,2025-01-01,2025,Sales,Account Manager,0,0.05102040816326531,0,0.2
849,2025-01-01,2025,Sales,Sales Supervisor,0,0.12382739212007504,0,0.2
852,2025-01-01,2025,Finance,Finance Manager,0,0.0681453768038482,0,0.2
854,2025-01-01,2025,Human Resources,HR Executive,0,0.22927879440258342,1,0.2
856,2025-01-01,2025,Finance,Internal Auditor,0,0.05102040816326531,0,0.2
857,2025-01-01,2025,Operations,Operations Manager,0,0.21639344262295082,1,0.2
858,2025-01-01,2025,Finance,Accountant,1,0.32432432432432434,1,0.2
860,2025-01-01,2025,Sales,Sales Supervisor,0,0.0935672514619883,0,0.2
862,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
863,2025-01-01,2025,Marketing,Marketing Executive,0,0.03574033552151714,0,0.2
866,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
869,2025-01-01,2025,Sales,Sales Supervisor,0,0.5116959064327485,1,0.2
870,2025-01-01,2025,Finance,Accountant,0,0.0681453768038482,0,0.2
874,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.3035143769968051,1,0.2
881,2025-01-01,2025,Human Resources,C&B Specialist,0,0.11397627643115008,0,0.2
882,2025-01-01,2025,Human Resources,Recruiter,0,0.13513513513513514,0,0.2
883,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
888,2025-01-01,2025,Operations,Operations Manager,0,0.12382739212007504,0,0.2
889,2025-01-01,2025,Finance,Internal Auditor,0,0.25663716814159293,1,0.2
890,2025-01-01,2025,Operations,Operations Executive,0,0.05102040816326531,0,0.2
891,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
892,2025-01-01,2025,Marketing,Marketing Executive,0,0.1179245283018868,0,0.2
895,2025-01-01,2025,Finance,Finance Manager,0,0.0681453768038482,0,0.2
896,2025-01-01,2025,Human Resources,Recruiter,0,0.1956521739130435,0,0.2
898,2025-01-01,2025,Sales,Sales Executive,0,0.13513513513513514,0,0.2
899,2025-01-01,2025,Information Technology,System Administrator,0,0.05102040816326531,0,0.2
900,2025-01-01,2025,Information Technology,IT Support,0,0.2163265306122449,1,0.2
904,2025-01-01,2025,Human Resources,HR Manager,0,0.33969465648854963,1,0.2
905,2025-01-01,2025,Finance,Accountant,0,0.2288135593220339,1,0.2
913,2025-01-01,2025,Sales,Account Manager,0,0.15187376725838264,0,0.2
914,2025-01-01,2025,Marketing,Content Specialist,0,0.03574033552151714,0,0.2
919,2025-01-01,2025,Human Resources,C&B Specialist,0,0.35294117647058826,1,0.2
924,2025-01-01,2025,Human Resources,HR Manager,0,0.3035143769968051,1,0.2
928,2025-01-01,2025,Finance,Financial Analyst,0,0.0935672514619883,0,0.2
933,2025-01-01,2025,Finance,Finance Manager,0,0.1956521739130435,0,0.2
934,2025-01-01,2025,Finance,Accountant,0,0.05102040816326531,0,0.2
936,2025-01-01,2025,Human Resources,HR Manager,1,0.12827225130890052,0,0.2
941,2025-01-01,2025,Operations,Procurement Specialist,0,0.0681453768038482,0,0.2
942,2025-01-01,2025,Finance,Internal Auditor,1,0.1956521739130435,0,0.2
947,2025-01-01,2025,Operations,Operations Executive,0,0.29411764705882354,1,0.2
949,2025-01-01,2025,Finance,Financial Analyst,0,0.13513513513513514,0,0.2
951,2025-01-01,2025,Information Technology,IT Support,1,0.05102040816326531,0,0.2
953,2025-01-01,2025,Human Resources,C&B Specialist,1,0.0681453768038482,0,0.2
954,2025-01-01,2025,Information Technology,Data Analyst,0,0.2242152466367713,1,0.2
957,2025-01-01,2025,Human Resources,Recruiter,0,0.05102040816326531,0,0.2
958,2025-01-01,2025,Finance,Financial Analyst,0,0.0681453768038482,0,0.2
964,2025-01-01,2025,Finance,Finance Manager,0,0.0681453768038482,0,0.2
967,2025-01-01,2025,Information Technology,QA Engineer,0,0.06978233034571063,0,0.2
968,2025-01-01,2025,Marketing,Marketing Executive,0,0.12382739212007504,0,0.2
970,2025-01-01,2025,Information Technology,System Administrator,0,0.1610337972166998,0,0.2
974,2025-01-01,2025,Sales,Sales Supervisor,1,0.13513513513513514,0,0.2
976,2025-01-01,2025,Sales,Sales Executive,0,0.2163265306122449,1,0.2
977,2025-01-01,2025,Human Resources,HR Manager,0,0.15187376725838264,0,0.2
978,2025-01-01,2025,Information Technology,Software Engineer,0,0.33969465648854963,1,0.2
985,2025-01-01,2025,Finance,Finance Manager,0,0.0681453768038482,0,0.2
987,2025-01-01,2025,Information Technology,QA Engineer,1,0.22927879440258342,1,0.2
990,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.1986970684039088,0,0.2
993,2025-01-01,2025,Marketing,Content Specialist,0,0.2163265306122449,1,0.2
995,2025-01-01,2025,Operations,Operations Manager,0,0.0681453768038482,0,0.2
998,2025-01-01,2025,Operations,Procurement Specialist,0,0.0681453768038482,0,0.2
1001,2025-01-01,2025,Marketing,Content Specialist,0,0.12382739212007504,0,0.2
1002,2025-01-01,2025,Operations,Operations Executive,0,0.15979381443298968,0,0.2
1003,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.33969465648854963,1,0.2
1007,2025-01-01,2025,Operations,Operations Manager,0,0.11397627643115008,0,0.2
1010,2025-01-01,2025,Operations,Procurement Specialist,0,0.2242152466367713,1,0.2
1012,2025-01-01,2025,Marketing,Content Specialist,0,0.0935672514619883,0,0.2
1016,2025-01-01,2025,Finance,Finance Manager,0,0.07101167315175097,0,0.2
1017,2025-01-01,2025,Human Resources,C&B Specialist,0,0.1610337972166998,0,0.2
1020,2025-01-01,2025,Information Technology,Data Analyst,0,0.42701525054466233,1,0.2
1021,2025-01-01,2025,Finance,Financial Analyst,0,0.11397627643115008,0,0.2
1022,2025-01-01,2025,Marketing,Marketing Executive,0,0.1610337972166998,0,0.2
1025,2025-01-01,2025,Finance,Internal Auditor,0,0.11397627643115008,0,0.2
1029,2025-01-01,2025,Human Resources,HR Executive,0,0.1610337972166998,0,0.2
1032,2025-01-01,2025,Finance,Financial Analyst,0,0.05102040816326531,0,0.2
1036,2025-01-01,2025,Information Technology,QA Engineer,0,0.05102040816326531,0,0.2
1040,2025-01-01,2025,Operations,Procurement Specialist,0,0.11397627643115008,0,0.2
1041,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.0935672514619883,0,0.2
1042,2025-01-01,2025,Information Technology,System Administrator,0,0.11397627643115008,0,0.2
1043,2025-01-01,2025,Finance,Accountant,1,0.6153846153846154,1,0.2
1044,2025-01-01,2025,Sales,Account Manager,0,0.0681453768038482,0,0.2
1045,2025-01-01,2025,Information Technology,QA Engineer,0,0.1986970684039088,0,0.2
1051,2025-01-01,2025,Operations,Operations Manager,0,0.0681453768038482,0,0.2
1053,2025-01-01,2025,Information Technology,IT Support,0,0.0681453768038482,0,0.2
1055,2025-01-01,2025,Finance,Finance Manager,0,0.13513513513513514,0,0.2
1059,2025-01-01,2025,Finance,Finance Manager,0,0.07101167315175097,0,0.2
1064,2025-01-01,2025,Sales,Sales Representative,0,0.05102040816326531,0,0.2
1074,2025-01-01,2025,Sales,Sales Supervisor,0,0.1610337972166998,0,0.2
1075,2025-01-01,2025,Human Resources,C&B Specialist,1,0.05102040816326531,0,0.2
1076,2025-01-01,2025,Finance,Accountant,0,0.42701525054466233,1,0.2
1078,2025-01-01,2025,Information Technology,Data Analyst,0,0.12382739212007504,0,0.2
1082,2025-01-01,2025,Information Technology,Data Analyst,0,0.21052631578947367,1,0.2
1083,2025-01-01,2025,Finance,Accountant,1,0.36619718309859156,1,0.2
1085,2025-01-01,2025,Human Resources,Recruiter,0,0.13513513513513514,0,0.2
1086,2025-01-01,2025,Human Resources,HR Executive,0,0.06978233034571063,0,0.2
1088,2025-01-01,2025,Information Technology,Data Analyst,0,0.0681453768038482,0,0.2
1091,2025-01-01,2025,Human Resources,HR Executive,0,0.0681453768038482,0,0.2
1093,2025-01-01,2025,Sales,Account Manager,0,0.06978233034571063,0,0.2
1096,2025-01-01,2025,Human Resources,C&B Specialist,0,0.05102040816326531,0,0.2
1100,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
1109,2025-01-01,2025,Information Technology,Software Engineer,0,0.32432432432432434,1,0.2
1118,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.12382739212007504,0,0.2
1119,2025-01-01,2025,Information Technology,QA Engineer,0,0.1956521739130435,0,0.2
1121,2025-01-01,2025,Marketing,Marketing Executive,0,0.2163265306122449,1,0.2
1125,2025-01-01,2025,Human Resources,HR Executive,0,0.15187376725838264,0,0.2
1129,2025-01-01,2025,Finance,Accountant,0,0.11397627643115008,0,0.2
1132,2025-01-01,2025,Operations,Operations Executive,0,0.11397627643115008,0,0.2
1139,2025-01-01,2025,Finance,Financial Analyst,0,0.0681453768038482,0,0.2
1140,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.12382739212007504,0,0.2
1141,2025-01-01,2025,Operations,Operations Executive,0,0.2288135593220339,1,0.2
1142,2025-01-01,2025,Operations,Procurement Specialist,0,0.13513513513513514,0,0.2
1144,2025-01-01,2025,Marketing,Marketing Executive,0,0.1956521739130435,0,0.2
1146,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.06978233034571063,0,0.2
1147,2025-01-01,2025,Human Resources,HR Executive,0,0.33969465648854963,1,0.2
1154,2025-01-01,2025,Information Technology,Data Analyst,0,0.21639344262295082,1,0.2
1155,2025-01-01,2025,Marketing,Content Specialist,1,0.6548672566371682,1,0.2
1157,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.03574033552151714,0,0.2
1160,2025-01-01,2025,Sales,Sales Supervisor,0,0.21639344262295082,1,0.2
1162,2025-01-01,2025,Sales,Sales Supervisor,0,0.0681453768038482,0,0.2
1163,2025-01-01,2025,Sales,Sales Supervisor,0,0.0935672514619883,0,0.2
1164,2025-01-01,2025,Operations,Procurement Specialist,0,0.0935672514619883,0,0.2
1165,2025-01-01,2025,Finance,Financial Analyst,0,0.13513513513513514,0,0.2
1172,2025-01-01,2025,Marketing,Marketing Executive,0,0.16129032258064516,0,0.2
1174,2025-01-01,2025,Human Resources,C&B Specialist,1,0.06978233034571063,0,0.2
1176,2025-01-01,2025,Human Resources,C&B Specialist,0,0.22927879440258342,1,0.2
1178,2025-01-01,2025,Human Resources,HR Executive,1,0.3035143769968051,1,0.2
1180,2025-01-01,2025,Sales,Sales Supervisor,1,0.29411764705882354,1,0.2
1182,2025-01-01,2025,Sales,Sales Supervisor,0,0.05102040816326531,0,0.2
1184,2025-01-01,2025,Human Resources,Recruiter,0,0.13513513513513514,0,0.2
1190,2025-01-01,2025,Human Resources,Recruiter,0,0.11397627643115008,0,0.2
1193,2025-01-01,2025,Human Resources,C&B Specialist,0,0.06978233034571063,0,0.2
1195,2025-01-01,2025,Human Resources,C&B Specialist,0,0.12382739212007504,0,0.2
1201,2025-01-01,2025,Marketing,Marketing Manager,0,0.21052631578947367,1,0.2
1202,2025-01-01,2025,Sales,Sales Executive,0,0.15187376725838264,0,0.2
1203,2025-01-01,2025,Operations,Operations Executive,1,0.35294117647058826,1,0.2
1204,2025-01-01,2025,Finance,Accountant,0,0.0681453768038482,0,0.2
1205,2025-01-01,2025,Finance,Internal Auditor,0,0.12382739212007504,0,0.2
1207,2025-01-01,2025,Operations,Operations Manager,1,0.1956521739130435,0,0.2
1208,2025-01-01,2025,Marketing,Marketing Manager,1,0.3035143769968051,1,0.2
1209,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.1956521739130435,0,0.2
1213,2025-01-01,2025,Information Technology,System Administrator,0,0.0935672514619883,0,0.2
1215,2025-01-01,2025,Information Technology,IT Support,0,0.8823529411764706,1,0.2
1216,2025-01-01,2025,Human Resources,Recruiter,0,0.1956521739130435,0,0.2
1222,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.06978233034571063,0,0.2
1227,2025-01-01,2025,Information Technology,System Administrator,0,0.07101167315175097,0,0.2
1229,2025-01-01,2025,Sales,Sales Representative,0,0.36619718309859156,1,0.2
1235,2025-01-01,2025,Human Resources,Recruiter,0,0.06978233034571063,0,0.2
1238,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.1610337972166998,0,0.2
1239,2025-01-01,2025,Sales,Account Manager,1,0.12382739212007504,0,0.2
1242,2025-01-01,2025,Finance,Accountant,0,0.11397627643115008,0,0.2
1243,2025-01-01,2025,Human Resources,HR Executive,0,0.13513513513513514,0,0.2
1245,2025-01-01,2025,Information Technology,Software Engineer,0,0.13513513513513514,0,0.2
1248,2025-01-01,2025,Marketing,Marketing Executive,0,0.15979381443298968,0,0.2
1250,2025-01-01,2025,Operations,Operations Executive,1,0.07101167315175097,0,0.2
1251,2025-01-01,2025,Information Technology,System Administrator,0,0.12382739212007504,0,0.2
1253,2025-01-01,2025,Finance,Accountant,0,0.05102040816326531,0,0.2
1255,2025-01-01,2025,Finance,Finance Manager,0,0.13513513513513514,0,0.2
1256,2025-01-01,2025,Marketing,Marketing Executive,0,0.07101167315175097,0,0.2
1261,2025-01-01,2025,Marketing,Marketing Manager,0,0.15979381443298968,0,0.2
1264,2025-01-01,2025,Finance,Financial Analyst,0,0.0681453768038482,0,0.2
1267,2025-01-01,2025,Operations,Procurement Specialist,0,0.05102040816326531,0,0.2
1268,2025-01-01,2025,Operations,Operations Executive,0,0.0681453768038482,0,0.2
1269,2025-01-01,2025,Human Resources,HR Executive,0,0.0681453768038482,0,0.2
1271,2025-01-01,2025,Finance,Internal Auditor,0,0.0681453768038482,0,0.2
1272,2025-01-01,2025,Sales,Account Manager,0,0.05102040816326531,0,0.2
1276,2025-01-01,2025,Marketing,Content Specialist,0,0.1956521739130435,0,0.2
1281,2025-01-01,2025,Human Resources,HR Executive,0,0.22927879440258342,1,0.2
1283,2025-01-01,2025,Human Resources,Recruiter,1,0.15187376725838264,0,0.2
1284,2025-01-01,2025,Marketing,Content Specialist,0,0.13513513513513514,0,0.2
1291,2025-01-01,2025,Operations,Operations Executive,1,0.1610337972166998,0,0.2
1294,2025-01-01,2025,Information Technology,Software Engineer,0,0.0681453768038482,0,0.2
1295,2025-01-01,2025,Operations,Operations Executive,0,0.0681453768038482,0,0.2
1299,2025-01-01,2025,Information Technology,QA Engineer,1,0.40318302387267907,1,0.2
1300,2025-01-01,2025,Human Resources,Recruiter,0,0.0681453768038482,0,0.2
1301,2025-01-01,2025,Human Resources,HR Manager,0,0.05102040816326531,0,0.2
1305,2025-01-01,2025,Marketing,Content Specialist,0,0.3035143769968051,1,0.2
1306,2025-01-01,2025,Finance,Financial Analyst,1,0.16176470588235295,0,0.2
1307,2025-01-01,2025,Sales,Sales Supervisor,0,0.0681453768038482,0,0.2
1308,2025-01-01,2025,Human Resources,HR Executive,0,0.13513513513513514,0,0.2
1310,2025-01-01,2025,Marketing,Content Specialist,0,0.11397627643115008,0,0.2
1314,2025-01-01,2025,Sales,Sales Executive,0,0.1956521739130435,0,0.2
1316,2025-01-01,2025,Finance,Finance Manager,0,0.6923076923076923,1,0.2
1317,2025-01-01,2025,Human Resources,HR Executive,1,0.0681453768038482,0,0.2
1319,2025-01-01,2025,Human Resources,C&B Specialist,0,0.05102040816326531,0,0.2
1320,2025-01-01,2025,Finance,Accountant,0,0.2242152466367713,1,0.2
1325,2025-01-01,2025,Information Technology,IT Support,0,0.12382739212007504,0,0.2
1327,2025-01-01,2025,Information Technology,Software Engineer,0,0.05102040816326531,0,0.2
1329,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.11397627643115008,0,0.2
1332,2025-01-01,2025,Information Technology,IT Support,0,0.0681453768038482,0,0.2
1337,2025-01-01,2025,Information Technology,IT Support,0,0.0681453768038482,0,0.2
1341,2025-01-01,2025,Information Technology,Data Analyst,0,0.07101167315175097,0,0.2
1343,2025-01-01,2025,Sales,Sales Representative,1,0.36619718309859156,1,0.2
1347,2025-01-01,2025,Operations,Procurement Specialist,0,0.0935672514619883,0,0.2
1348,2025-01-01,2025,Finance,Finance Manager,1,0.07101167315175097,0,0.2
1349,2025-01-01,2025,Information Technology,Software Engineer,0,0.1956521739130435,0,0.2
1352,2025-01-01,2025,Marketing,Marketing Manager,0,0.11397627643115008,0,0.2
1356,2025-01-01,2025,Information Technology,System Administrator,0,0.15187376725838264,0,0.2
1360,2025-01-01,2025,Marketing,Marketing Executive,0,0.12827225130890052,0,0.2
1361,2025-01-01,2025,Finance,Finance Manager,0,0.36363636363636365,1,0.2
1362,2025-01-01,2025,Finance,Financial Analyst,0,0.2288135593220339,1,0.2
1365,2025-01-01,2025,Finance,Financial Analyst,0,0.42701525054466233,1,0.2
1366,2025-01-01,2025,Operations,Warehouse Supervisor,0,0.16176470588235295,0,0.2
1372,2025-01-01,2025,Marketing,Content Specialist,0,0.12382739212007504,0,0.2
1375,2025-01-01,2025,Finance,Finance Manager,0,0.05102040816326531,0,0.2
1376,2025-01-01,2025,Sales,Sales Representative,0,0.05102040816326531,0,0.2
1380,2025-01-01,2025,Marketing,Digital Marketing Specialist,0,0.0935672514619883,0,0.2
