MaNV,NgayThang,PhongBan,ChucDanh,ThucTeNghiViec,DuBaoNghiViec,XacSuatNghiViec,XacSuatNghiViecPct,MucRuiRo,Cluster,TenCum
491,2025-01-01,Human Resources,HR Manager,0,0,0.12451511363166456,12.45,Thap,2,It tham nien - Khoi luong cong viec thap
492,2025-01-01,Human Resources,Recruiter,1,1,0.28110505571413025,28.11,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
494,2025-01-01,Operations,Operations Manager,0,0,0.15178943550099394,15.18,Thap,1,Khoi luong cong viec cao - uu tien giu chan
495,2025-01-01,Operations,Warehouse Supervisor,0,1,0.182339589054754,18.23,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
497,2025-01-01,Sales,Sales Representative,0,1,0.20613716592070508,20.61,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
499,2025-01-01,Information Technology,Data Analyst,0,1,0.23119378059080112,23.12,Trung binh,0,Lau nam - thang tien cham
501,2025-01-01,Sales,Sales Representative,0,0,0.15158123125225878,15.16,Thap,1,Khoi luong cong viec cao - uu tien giu chan
505,2025-01-01,Finance,Accountant,0,0,0.0826174710500889,8.26,Thap,1,Khoi luong cong viec cao - uu tien giu chan
508,2025-01-01,Operations,Procurement Specialist,0,0,0.13221247429728966,13.22,Thap,3,Cap bac cao - thu nhap cao
515,2025-01-01,Operations,Operations Executive,1,1,0.20322386489767857,20.32,Trung binh,2,It tham nien - Khoi luong cong viec thap
518,2025-01-01,Information Technology,Data Analyst,0,0,0.094814638096762,9.48,Thap,2,It tham nien - Khoi luong cong viec thap
527,2025-01-01,Human Resources,HR Manager,0,1,0.1711012389411591,17.11,Trung binh,3,Cap bac cao - thu nhap cao
529,2025-01-01,Human Resources,HR Manager,1,0,0.14278274422240683,14.28,Thap,3,Cap bac cao - thu nhap cao
530,2025-01-01,Operations,Operations Executive,0,1,0.18391587748528251,18.39,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
532,2025-01-01,Human Resources,C&B Specialist,0,0,0.08505864711212906,8.51,Thap,0,Lau nam - thang tien cham
533,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.12840502175162835,12.84,Thap,2,It tham nien - Khoi luong cong viec thap
542,2025-01-01,Human Resources,Recruiter,0,0,0.03923171375614228,3.92,Thap,2,It tham nien - Khoi luong cong viec thap
543,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.13184764713573893,13.18,Thap,3,Cap bac cao - thu nhap cao
547,2025-01-01,Operations,Procurement Specialist,0,0,0.07334958805810018,7.33,Thap,2,It tham nien - Khoi luong cong viec thap
549,2025-01-01,Human Resources,HR Manager,0,1,0.18339305873426945,18.34,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
550,2025-01-01,Human Resources,HR Manager,0,0,0.07700694869221489,7.7,Thap,3,Cap bac cao - thu nhap cao
552,2025-01-01,Sales,Sales Supervisor,0,1,0.20540668836565731,20.54,Trung binh,3,Cap bac cao - thu nhap cao
553,2025-01-01,Marketing,Content Specialist,1,1,0.2114979403803952,21.15,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
555,2025-01-01,Marketing,Marketing Executive,0,0,0.12842151700507579,12.84,Thap,1,Khoi luong cong viec cao - uu tien giu chan
561,2025-01-01,Operations,Procurement Specialist,0,0,0.1300725354998115,13.01,Thap,2,It tham nien - Khoi luong cong viec thap
562,2025-01-01,Marketing,Marketing Executive,1,1,0.2720062492882254,27.2,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
563,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.17000092705085612,17.0,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
564,2025-01-01,Operations,Operations Executive,0,0,0.13952189718947033,13.95,Thap,2,It tham nien - Khoi luong cong viec thap
565,2025-01-01,Operations,Warehouse Supervisor,0,0,0.11440267648315779,11.44,Thap,3,Cap bac cao - thu nhap cao
567,2025-01-01,Human Resources,C&B Specialist,0,0,0.0962523253598561,9.63,Thap,2,It tham nien - Khoi luong cong viec thap
568,2025-01-01,Operations,Procurement Specialist,0,0,0.1220915753702417,12.21,Thap,3,Cap bac cao - thu nhap cao
575,2025-01-01,Human Resources,Recruiter,0,1,0.38659762172141093,38.66,Cao,1,Khoi luong cong viec cao - uu tien giu chan
583,2025-01-01,Human Resources,Recruiter,0,1,0.16264315201980467,16.26,Trung binh,3,Cap bac cao - thu nhap cao
584,2025-01-01,Finance,Accountant,0,0,0.1482931112709631,14.83,Thap,2,It tham nien - Khoi luong cong viec thap
585,2025-01-01,Finance,Internal Auditor,0,0,0.10027035255683747,10.03,Thap,2,It tham nien - Khoi luong cong viec thap
586,2025-01-01,Human Resources,HR Manager,1,0,0.15192618194915486,15.19,Thap,1,Khoi luong cong viec cao - uu tien giu chan
589,2025-01-01,Human Resources,Recruiter,0,0,0.14867071252583638,14.87,Thap,1,Khoi luong cong viec cao - uu tien giu chan
590,2025-01-01,Information Technology,Data Analyst,0,0,0.055163286747273964,5.52,Thap,2,It tham nien - Khoi luong cong viec thap
591,2025-01-01,Finance,Finance Manager,0,0,0.04172546716135804,4.17,Thap,2,It tham nien - Khoi luong cong viec thap
593,2025-01-01,Marketing,Content Specialist,0,1,0.23325415206543343,23.33,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
595,2025-01-01,Human Resources,HR Manager,0,0,0.1392340847060492,13.92,Thap,1,Khoi luong cong viec cao - uu tien giu chan
598,2025-01-01,Information Technology,Data Analyst,0,0,0.1115922436252821,11.16,Thap,0,Lau nam - thang tien cham
599,2025-01-01,Operations,Operations Manager,0,0,0.05646009517748616,5.65,Thap,2,It tham nien - Khoi luong cong viec thap
600,2025-01-01,Finance,Internal Auditor,0,1,0.3324790260855752,33.25,Cao,1,Khoi luong cong viec cao - uu tien giu chan
602,2025-01-01,Human Resources,HR Manager,0,0,0.10631294882395848,10.63,Thap,2,It tham nien - Khoi luong cong viec thap
607,2025-01-01,Sales,Sales Executive,0,1,0.2422120825231721,24.22,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
608,2025-01-01,Human Resources,HR Executive,0,0,0.04070408617489256,4.07,Thap,2,It tham nien - Khoi luong cong viec thap
610,2025-01-01,Sales,Account Manager,0,0,0.11392032870098166,11.39,Thap,2,It tham nien - Khoi luong cong viec thap
611,2025-01-01,Information Technology,QA Engineer,0,0,0.07718592535010568,7.72,Thap,3,Cap bac cao - thu nhap cao
612,2025-01-01,Operations,Operations Executive,0,1,0.1900641954611697,19.01,Trung binh,2,It tham nien - Khoi luong cong viec thap
613,2025-01-01,Sales,Account Manager,0,0,0.07840404745172395,7.84,Thap,3,Cap bac cao - thu nhap cao
614,2025-01-01,Operations,Operations Executive,0,0,0.11264773300719959,11.26,Thap,1,Khoi luong cong viec cao - uu tien giu chan
615,2025-01-01,Information Technology,IT Support,1,1,0.27329996523774824,27.33,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
616,2025-01-01,Marketing,Content Specialist,0,1,0.27038081786425694,27.04,Trung binh,0,Lau nam - thang tien cham
618,2025-01-01,Human Resources,HR Manager,0,0,0.07260971892378079,7.26,Thap,2,It tham nien - Khoi luong cong viec thap
619,2025-01-01,Marketing,Content Specialist,0,0,0.09095822634259135,9.1,Thap,3,Cap bac cao - thu nhap cao
622,2025-01-01,Information Technology,IT Support,0,0,0.07982260579013085,7.98,Thap,1,Khoi luong cong viec cao - uu tien giu chan
624,2025-01-01,Operations,Warehouse Supervisor,0,0,0.01833697506070196,1.83,Thap,2,It tham nien - Khoi luong cong viec thap
626,2025-01-01,Finance,Accountant,0,0,0.10406990208104445,10.41,Thap,3,Cap bac cao - thu nhap cao
631,2025-01-01,Finance,Finance Manager,0,0,0.08809022133723203,8.81,Thap,2,It tham nien - Khoi luong cong viec thap
632,2025-01-01,Information Technology,Data Analyst,0,0,0.039343793909467226,3.93,Thap,2,It tham nien - Khoi luong cong viec thap
633,2025-01-01,Finance,Accountant,0,1,0.1851703424774605,18.52,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
636,2025-01-01,Sales,Account Manager,0,1,0.17013941523912363,17.01,Trung binh,2,It tham nien - Khoi luong cong viec thap
637,2025-01-01,Information Technology,IT Support,0,0,0.05093175272025586,5.09,Thap,2,It tham nien - Khoi luong cong viec thap
638,2025-01-01,Finance,Accountant,0,0,0.0545461265647432,5.45,Thap,2,It tham nien - Khoi luong cong viec thap
639,2025-01-01,Human Resources,Recruiter,0,0,0.12904346485164192,12.9,Thap,1,Khoi luong cong viec cao - uu tien giu chan
641,2025-01-01,Operations,Operations Manager,0,1,0.17102537941264895,17.1,Trung binh,0,Lau nam - thang tien cham
642,2025-01-01,Information Technology,Software Engineer,0,0,0.07365317988849103,7.37,Thap,1,Khoi luong cong viec cao - uu tien giu chan
644,2025-01-01,Finance,Accountant,0,0,0.0823684175314783,8.24,Thap,1,Khoi luong cong viec cao - uu tien giu chan
646,2025-01-01,Finance,Financial Analyst,0,1,0.27402131760062065,27.4,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
647,2025-01-01,Marketing,Marketing Manager,0,0,0.03668236394118731,3.67,Thap,2,It tham nien - Khoi luong cong viec thap
648,2025-01-01,Operations,Warehouse Supervisor,1,0,0.14830718706634974,14.83,Thap,1,Khoi luong cong viec cao - uu tien giu chan
649,2025-01-01,Sales,Sales Representative,1,0,0.13016056231315618,13.02,Thap,2,It tham nien - Khoi luong cong viec thap
650,2025-01-01,Finance,Financial Analyst,0,1,0.1662713761755997,16.63,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
651,2025-01-01,Operations,Procurement Specialist,1,0,0.05404495010089701,5.4,Thap,2,It tham nien - Khoi luong cong viec thap
652,2025-01-01,Sales,Sales Supervisor,0,1,0.3976264799841229,39.76,Cao,1,Khoi luong cong viec cao - uu tien giu chan
653,2025-01-01,Sales,Sales Representative,0,0,0.1119648741030508,11.2,Thap,2,It tham nien - Khoi luong cong viec thap
659,2025-01-01,Sales,Sales Executive,0,1,0.20822801740333907,20.82,Trung binh,0,Lau nam - thang tien cham
661,2025-01-01,Human Resources,HR Manager,0,1,0.19184151435907892,19.18,Trung binh,3,Cap bac cao - thu nhap cao
663,2025-01-01,Human Resources,C&B Specialist,0,0,0.07340149074049158,7.34,Thap,2,It tham nien - Khoi luong cong viec thap
664,2025-01-01,Information Technology,Data Analyst,1,0,0.0954557399897449,9.55,Thap,1,Khoi luong cong viec cao - uu tien giu chan
666,2025-01-01,Information Technology,Data Analyst,0,0,0.08387480487431459,8.39,Thap,2,It tham nien - Khoi luong cong viec thap
670,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.17952448179445704,17.95,Trung binh,2,It tham nien - Khoi luong cong viec thap
671,2025-01-01,Human Resources,HR Manager,0,0,0.09751830936926922,9.75,Thap,2,It tham nien - Khoi luong cong viec thap
673,2025-01-01,Operations,Warehouse Supervisor,0,0,0.06794368745290962,6.79,Thap,0,Lau nam - thang tien cham
675,2025-01-01,Operations,Warehouse Supervisor,0,0,0.10856567447747244,10.86,Thap,2,It tham nien - Khoi luong cong viec thap
676,2025-01-01,Finance,Finance Manager,0,0,0.1307223894921402,13.07,Thap,0,Lau nam - thang tien cham
680,2025-01-01,Human Resources,C&B Specialist,0,0,0.15067222473601,15.07,Thap,0,Lau nam - thang tien cham
683,2025-01-01,Human Resources,HR Executive,0,0,0.052573799378131676,5.26,Thap,0,Lau nam - thang tien cham
684,2025-01-01,Sales,Sales Supervisor,0,1,0.1819384998744709,18.19,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
685,2025-01-01,Operations,Procurement Specialist,0,1,0.18171415722129353,18.17,Trung binh,2,It tham nien - Khoi luong cong viec thap
691,2025-01-01,Marketing,Marketing Executive,0,0,0.11071209682946836,11.07,Thap,1,Khoi luong cong viec cao - uu tien giu chan
692,2025-01-01,Human Resources,C&B Specialist,0,0,0.12991492835861806,12.99,Thap,0,Lau nam - thang tien cham
693,2025-01-01,Sales,Sales Supervisor,0,0,0.10949236517587874,10.95,Thap,2,It tham nien - Khoi luong cong viec thap
694,2025-01-01,Marketing,Marketing Manager,0,1,0.23678487764810122,23.68,Trung binh,0,Lau nam - thang tien cham
696,2025-01-01,Finance,Finance Manager,0,0,0.06336646198615094,6.34,Thap,0,Lau nam - thang tien cham
701,2025-01-01,Finance,Financial Analyst,0,0,0.04972838270756885,4.97,Thap,0,Lau nam - thang tien cham
703,2025-01-01,Finance,Financial Analyst,0,0,0.0869397930442423,8.69,Thap,2,It tham nien - Khoi luong cong viec thap
705,2025-01-01,Human Resources,C&B Specialist,0,0,0.14719672881936482,14.72,Thap,0,Lau nam - thang tien cham
709,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.23837593863890724,23.84,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
710,2025-01-01,Information Technology,Data Analyst,0,0,0.03857531965056894,3.86,Thap,2,It tham nien - Khoi luong cong viec thap
715,2025-01-01,Information Technology,IT Support,0,0,0.14817102462680815,14.82,Thap,2,It tham nien - Khoi luong cong viec thap
720,2025-01-01,Sales,Sales Representative,1,1,0.21429640996654672,21.43,Trung binh,2,It tham nien - Khoi luong cong viec thap
721,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.17208422199468285,17.21,Trung binh,0,Lau nam - thang tien cham
731,2025-01-01,Sales,Sales Representative,0,0,0.11721750176404343,11.72,Thap,1,Khoi luong cong viec cao - uu tien giu chan
734,2025-01-01,Finance,Internal Auditor,0,0,0.07258790543280973,7.26,Thap,2,It tham nien - Khoi luong cong viec thap
735,2025-01-01,Information Technology,Data Analyst,0,0,0.04132275511698246,4.13,Thap,2,It tham nien - Khoi luong cong viec thap
736,2025-01-01,Operations,Operations Manager,0,1,0.4382540148014774,43.83,Cao,1,Khoi luong cong viec cao - uu tien giu chan
738,2025-01-01,Operations,Operations Manager,0,0,0.1109466895085741,11.09,Thap,2,It tham nien - Khoi luong cong viec thap
744,2025-01-01,Information Technology,Software Engineer,0,1,0.17994833753631057,17.99,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
745,2025-01-01,Operations,Procurement Specialist,0,0,0.11429103853873403,11.43,Thap,3,Cap bac cao - thu nhap cao
748,2025-01-01,Information Technology,Data Analyst,0,0,0.09217254837946334,9.22,Thap,2,It tham nien - Khoi luong cong viec thap
750,2025-01-01,Finance,Financial Analyst,0,0,0.14645214503219778,14.65,Thap,1,Khoi luong cong viec cao - uu tien giu chan
752,2025-01-01,Sales,Sales Executive,0,0,0.08740721613068256,8.74,Thap,2,It tham nien - Khoi luong cong viec thap
753,2025-01-01,Marketing,Marketing Executive,0,1,0.2183283643968313,21.83,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
758,2025-01-01,Operations,Procurement Specialist,0,0,0.1101213417570466,11.01,Thap,3,Cap bac cao - thu nhap cao
759,2025-01-01,Sales,Sales Executive,0,0,0.13555956370878436,13.56,Thap,2,It tham nien - Khoi luong cong viec thap
764,2025-01-01,Human Resources,HR Executive,0,0,0.12653483295091203,12.65,Thap,2,It tham nien - Khoi luong cong viec thap
766,2025-01-01,Finance,Internal Auditor,0,0,0.11526738713539603,11.53,Thap,2,It tham nien - Khoi luong cong viec thap
768,2025-01-01,Sales,Sales Supervisor,0,0,0.05915880339110088,5.92,Thap,2,It tham nien - Khoi luong cong viec thap
770,2025-01-01,Information Technology,System Administrator,0,0,0.07573931008145132,7.57,Thap,2,It tham nien - Khoi luong cong viec thap
771,2025-01-01,Finance,Internal Auditor,0,0,0.13825644154644132,13.83,Thap,1,Khoi luong cong viec cao - uu tien giu chan
773,2025-01-01,Operations,Warehouse Supervisor,0,1,0.23810701743416177,23.81,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
775,2025-01-01,Finance,Accountant,0,0,0.10690713558781381,10.69,Thap,0,Lau nam - thang tien cham
776,2025-01-01,Marketing,Marketing Executive,0,0,0.10506802831096387,10.51,Thap,0,Lau nam - thang tien cham
777,2025-01-01,Operations,Warehouse Supervisor,0,0,0.07196348653556137,7.2,Thap,2,It tham nien - Khoi luong cong viec thap
779,2025-01-01,Finance,Finance Manager,1,1,0.166309732355743,16.63,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
784,2025-01-01,Sales,Sales Executive,0,0,0.05556255017175771,5.56,Thap,3,Cap bac cao - thu nhap cao
786,2025-01-01,Operations,Warehouse Supervisor,0,1,0.2552406105517121,25.52,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
787,2025-01-01,Finance,Financial Analyst,0,0,0.0752882775148228,7.53,Thap,0,Lau nam - thang tien cham
789,2025-01-01,Sales,Sales Representative,0,0,0.09768789387054681,9.77,Thap,2,It tham nien - Khoi luong cong viec thap
790,2025-01-01,Marketing,Content Specialist,0,0,0.09480332590803574,9.48,Thap,2,It tham nien - Khoi luong cong viec thap
791,2025-01-01,Sales,Sales Supervisor,0,0,0.09983301582308608,9.98,Thap,2,It tham nien - Khoi luong cong viec thap
792,2025-01-01,Information Technology,Data Analyst,0,1,0.19594746840624386,19.59,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
796,2025-01-01,Information Technology,Software Engineer,0,0,0.10610252317551934,10.61,Thap,1,Khoi luong cong viec cao - uu tien giu chan
798,2025-01-01,Finance,Finance Manager,0,0,0.07836099233814642,7.84,Thap,2,It tham nien - Khoi luong cong viec thap
799,2025-01-01,Operations,Warehouse Supervisor,0,0,0.1433393983880053,14.33,Thap,1,Khoi luong cong viec cao - uu tien giu chan
800,2025-01-01,Marketing,Marketing Manager,0,0,0.09992351013973082,9.99,Thap,2,It tham nien - Khoi luong cong viec thap
802,2025-01-01,Marketing,Marketing Executive,0,1,0.2412957786106507,24.13,Trung binh,0,Lau nam - thang tien cham
803,2025-01-01,Finance,Financial Analyst,0,1,0.18231248576440254,18.23,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
804,2025-01-01,Information Technology,QA Engineer,0,0,0.08718580730936522,8.72,Thap,2,It tham nien - Khoi luong cong viec thap
805,2025-01-01,Information Technology,Software Engineer,0,0,0.09175209312762846,9.18,Thap,2,It tham nien - Khoi luong cong viec thap
811,2025-01-01,Operations,Procurement Specialist,0,1,0.2360074050894781,23.6,Trung binh,2,It tham nien - Khoi luong cong viec thap
813,2025-01-01,Sales,Account Manager,0,0,0.13126141668051297,13.13,Thap,2,It tham nien - Khoi luong cong viec thap
815,2025-01-01,Sales,Sales Supervisor,0,0,0.08816490758712735,8.82,Thap,3,Cap bac cao - thu nhap cao
816,2025-01-01,Marketing,Digital Marketing Specialist,0,1,0.16313784907654993,16.31,Trung binh,0,Lau nam - thang tien cham
818,2025-01-01,Finance,Financial Analyst,0,0,0.13555480039828868,13.56,Thap,3,Cap bac cao - thu nhap cao
819,2025-01-01,Sales,Sales Executive,0,0,0.08968569078633162,8.97,Thap,2,It tham nien - Khoi luong cong viec thap
820,2025-01-01,Information Technology,QA Engineer,0,0,0.12944825726396514,12.94,Thap,2,It tham nien - Khoi luong cong viec thap
821,2025-01-01,Human Resources,HR Executive,0,0,0.10621637450364817,10.62,Thap,2,It tham nien - Khoi luong cong viec thap
824,2025-01-01,Marketing,Digital Marketing Specialist,0,0,0.04548543673967349,4.55,Thap,3,Cap bac cao - thu nhap cao
825,2025-01-01,Human Resources,HR Manager,0,0,0.11639255288842305,11.64,Thap,3,Cap bac cao - thu nhap cao
826,2025-01-01,Operations,Operations Executive,1,0,0.11349834467035887,11.35,Thap,1,Khoi luong cong viec cao - uu tien giu chan
832,2025-01-01,Human Resources,C&B Specialist,0,0,0.12270501173273864,12.27,Thap,1,Khoi luong cong viec cao - uu tien giu chan
835,2025-01-01,Human Resources,Recruiter,0,0,0.11329537584699159,11.33,Thap,1,Khoi luong cong viec cao - uu tien giu chan
836,2025-01-01,Human Resources,Recruiter,0,0,0.020619160571551623,2.06,Thap,2,It tham nien - Khoi luong cong viec thap
837,2025-01-01,Finance,Finance Manager,0,1,0.31438462688510965,31.44,Cao,3,Cap bac cao - thu nhap cao
842,2025-01-01,Human Resources,C&B Specialist,1,1,0.176683491109013,17.67,Trung binh,1,Khoi luong cong viec cao - uu tien giu chan
